"","SUBJECT.NAME","Obesity.BMI","Obesity.BodyLength","Obesity.Date.Month","Obesity.Date.Year","Obesity.Date.Season","Obesity.Date.StudyStartSeconds","Obesity.Date.Hour","Obesity.Date.StudyDay","GENDER","Obesity.EndNormalBW","CoatColour","CageDensity","Litter","cage","Biochem.Albumin","Biochem.ALP","Biochem.ALT","Biochem.AST","Biochem.Calcium","Biochem.Chloride","Biochem.Creatinine","Biochem.Glucose","Biochem.HDL","Biochem.LDL","Biochem.Phosphorous","Biochem.Potassium","Biochem.Sodium","Biochem.Tot.Cholesterol","Biochem.Tot.Protein","Biochem.Triglycerides","Biochem.Urea","Biochem.EndNormalBW","Biochem.Date.StudyDay","Biochem.Date.Season","Biochem.Date.Month","Biochem.Date.Year","Biochem.Age"
"1488","A067121769",-0.494850021680094,7.5,11,2003,"autumn",26006400,0,302,"F",21.4,"chocolate",4,2,"47E",26.1,139,60,409,1.87,97,NA,3.68,1.07,0.38,NA,NA,125,2.32,43,0.31,8.9,21.4,334,"winter",12,2003,66
"1489","A067122316",-0.499821144814839,7.2,10,2003,"autumn",22982400,0,267,"F",19.4,"dark.brown",4,3,"42D",25,110,13,75,1.89,91,20,9.84,0.85,0.25,2.58,NA,133,1.8,43.9,0.35,9.3,19.4,299,"autumn",11,2003,63
"1490","A067256874",-0.433112070015329,7.4,4,2004,"spring",39916800,0,463,"F",21,"albino",4,4,"70E",28.2,107,22,93,2,93,19,12.85,1.13,0.26,2.03,NA,123,2.4,47.2,0.27,7.3,21,495,"spring",5,2004,72
"1491","A067257074",-0.394560268020657,8,11,2003,"autumn",25401600,0,295,"M",32.1,"light.brown",3,1,"46C",29.7,147,17,64,2.09,106,21,7.53,1.73,0.3,2.82,NA,147,3.01,54.3,0.14,10,32.1,327,"winter",12,2003,67
"1492","A067257117",-0.476069875553809,7.6,11,2003,"autumn",26611200,0,309,"F",27.5,"black",4,7,"48E",32.8,137,21,112,2.14,97,NA,7.96,1.26,0.37,2.93,NA,132,2.89,53,0.72,8.6,27.5,355,"winter",1,2004,65
"1493","A067259573",-0.467902744325206,8.5,4,2004,"spring",37929600,0,440,"M",27.2,"dark.brown",5,1,"71B",28.8,120,13,66,1.98,90,20,7.83,1.99,0.51,NA,NA,124,3.77,53.7,0.23,7.7,27.2,501,"summer",6,2004,77
"1494","A067259618",-0.496401106171176,7.9,9,2003,"autumn",21168000,0,246,"F",20.3,"chocolate",6,1,"39F",33.8,214,32,124,2.1,95,19,7.25,1.4,0.31,NA,NA,131,3.05,NA,0.55,7.1,20.3,278,"autumn",10,2003,65
"1495","A067259785",-0.460087915420882,7.5,11,2003,"autumn",25401600,0,295,"F",23.1,"chocolate",6,6,"46G",34.7,121,16,129,2.13,102,18,7.89,1.62,0.3,2.8,NA,140,2.77,56.6,0.25,7.8,23.1,NA,NA,NA,NA,64
"1496","A067260382",-0.383231955312918,6.9,11,2003,"autumn",26611200,0,309,"M",25.5,"dark.brown",4,8,"48B",29.7,163,21,107,2.02,99,19,8.82,1.37,0.3,2.75,NA,131,3.01,52.4,0.23,9.1,25.5,354,"winter",1,2004,63
"1497","A067266284",-0.508014518083678,7.4,10,2003,"autumn",22982400,0,267,"F",23,"black",4,3,"42D",26.1,116,26,117,1.91,91,17,7.03,0.94,0.33,2.62,NA,135,2.52,43.8,0.49,5.8,23,299,"autumn",11,2003,63
"1498","A067268806",-0.516007905908114,7.2,2,2004,"winter",33264000,0,386,"F",16.1,"light.brown",4,3,"59E",20.9,71,NA,NA,1.74,91,20,11.51,0.64,0.23,2.42,NA,122,1.53,NA,0.52,9.5,16.1,418,"spring",3,2004,63
"1499","A067271542",-0.511207182252689,7.6,3,2004,"spring",35078400,0,407,"F",20.1,"sand",4,2,"62E",27.6,146,23,92,1.98,91,NA,5.47,1.74,0.54,2.76,NA,126,3.23,48.6,0.2,8.6,20.1,439,"spring",4,2004,64
"1500","A067273277",-0.485336128971254,7.8,2,2004,"winter",33868800,0,393,"F",22.1,"sand",6,2,"60D",22.9,110,11,86,2.02,94,18,9.74,1.06,0.22,2.26,8.9,127,1.53,41.9,0.48,5.3,22.1,425,"spring",3,2004,70
"1501","A067275045",-0.434665661187747,6.7,2,2004,"winter",34473600,0,400,"F",19.1,"chocolate",6,2,"61D",26.6,155,29,102,1.95,95,NA,13.06,1.09,0.23,1.85,NA,128,2.19,45.5,0.42,4.9,19.1,432,"spring",3,2004,62
"1502","A067276121",-0.359782306679323,7,1,2004,"winter",31449600,0,365,"M",26.9,"light.brown",6,3,"56B",27.5,123,60,126,2.09,95,23,NA,1.98,0.35,2.45,NA,132,3.37,49.4,0.53,8.8,26.9,397,"winter",2,2004,65
"1503","A067276309",-0.447493264459523,7.2,2,2004,"winter",33868800,0,393,"F",22.8,"chocolate",6,2,"60D",25.6,133,15,66,1.92,93,NA,10.35,1.14,0.29,2.19,NA,128,2.16,45.8,0.21,5.9,22.8,425,"spring",3,2004,70
"1504","A067276783",-0.443188218674504,6.6,1,2004,"winter",32054400,0,372,"F",17.2,"albino",4,1,"57E",26.7,86,9,123,1.81,84,NA,5.63,0.85,0.3,NA,9.2,117,2.39,45.8,0.11,6.7,17.2,404,"winter",2,2004,64
"1505","A067277521",-0.353175725807628,6.1,10,2003,"autumn",24192000,0,281,"M",17.8,"black",4,2,"44B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65,NA,NA,NA,NA,NA,9.5,17.8,313,"autumn",11,2003,64
"1506","A067277793",-0.508163627335427,7.7,11,2003,"autumn",26611200,0,309,"F",22.3,"black",4,2,"48D",32.8,190,26,125,2.15,94,NA,12.11,0.98,0.3,2.5,NA,130,2.73,53.8,0.21,7.8,22.3,354,"winter",1,2004,64
"1507","A067277806",-0.501119573117699,7.1,11,2003,"autumn",26611200,0,309,"F",29.4,"dark.brown",5,3,"48F",30.6,199,29,119,2.05,95,17,12.72,0.95,0.2,2.32,NA,132,2.14,49.6,0.45,8,29.4,355,"winter",1,2004,64
"1508","A067278534",-0.557507201905658,7.6,2,2004,"winter",33868800,0,393,"F",18.1,"light.brown",6,2,"60D",26,132,22,88,2.03,95,NA,10.08,1.53,0.36,1.78,NA,129,2.62,45.9,0.28,6,18.1,425,"spring",3,2004,70
"1509","A067279373",-0.473645616452416,7.4,9,2003,"autumn",21772800,0,253,"F",19.8,"albino",3,1,"40E",31.5,NA,24,119,2.07,96,20,7.99,1.29,0.49,3.14,NA,133,2.77,NA,0.2,NA,19.8,285,"autumn",10,2003,63
"1510","A067281259",-0.385050227505071,7.6,1,2004,"winter",32054400,0,372,"M",25.1,"black",6,4,"57C",26.2,68,23,80,2.03,90,18,12.59,1.69,0.36,NA,NA,124,3.36,49.2,0.47,6.6,25.1,403,"winter",2,2004,66
"1511","A067281559",-0.494224186916902,7.9,1,2004,"winter",30240000,0,351,"M",23.1,"chocolate",6,1,"54A",31.4,95,38,100,2.18,102,NA,10.49,1.22,NA,2.92,NA,135,3.83,53.3,NA,12.9,23.1,382,"winter",2,2004,63
"1512","A067284103",-0.523619591414255,7.4,9,2003,"autumn",20563200,0,239,"F",19.7,"chocolate",4,5,"38F",NA,92,NA,115,1.9,85,NA,7.38,1.09,0.28,NA,NA,119,2.84,45.1,0.37,6.9,19.7,271,"autumn",10,2003,64
"1513","A067284545",-0.476058346345972,6.7,10,2003,"autumn",22982400,0,267,"F",18,"light.brown",7,2,"42E",29.1,61,15,123,1.82,88,20,7.45,1.07,0.38,3.05,NA,133,3.3,46.9,NA,6.4,18,299,"autumn",11,2003,64
"1514","A067284590",-0.352182518111363,6,10,2003,"autumn",22982400,0,267,"M",23.6,"light.brown",6,2,"42C",31.3,85,25,132,2.14,93,20,8.01,1.77,0.67,3.46,NA,132,4.23,54.8,NA,11.5,23.6,298,"autumn",11,2003,63
"1515","A067285354",-0.405186893877742,8.3,3,2004,"spring",35683200,0,414,"M",31,"albino",5,4,"63B",30.1,61,32,96,2.27,105,18,8.22,1.82,0.39,NA,NA,148,3.43,55.4,0.42,5.7,31,452,"spring",4,2004,71
"1516","A067285801",-0.460597188897601,7.6,3,2004,"spring",35683200,0,414,"F",25.5,"albino",3,4,"63C",31.3,104,22,115,2.17,103,17,5.6,1.39,0.31,NA,NA,136,2.79,53.4,0.38,9.1,25.5,453,"spring",4,2004,72
"1517","A067289112",-0.326973636876005,6.5,10,2003,"autumn",24192000,0,281,"M",24.8,"black",4,2,"44B",28.8,164,33,171,1.9,94,NA,9.92,1.47,0.36,2.52,NA,125,3.29,52.8,0.53,6.1,24.8,313,"autumn",11,2003,64
"1518","A067290788",-0.408185237256594,6.9,11,2003,"autumn",26006400,0,302,"M",23.8,"lead",6,1,"47C",29,145,21,140,2,84,NA,13.25,1.23,0.51,2.5,NA,118,3.36,48.5,0.73,7.5,23.8,333,"winter",12,2003,67
"1519","A067290795",-0.468665174709139,8.1,12,2003,"winter",29030400,0,337,"M",27.4,"dark.brown",5,4,"52B",24.9,92,30,91,2.05,98,NA,13.1,1.36,0.25,3.01,NA,133,2.39,44.9,0.61,6.1,27.4,375,"winter",1,2004,70
"1520","A067291774",-0.301405845520328,6.8,12,2003,"winter",27216000,0,316,"M",29.3,"light.brown",5,4,"49D",31.6,86,30,102,2.16,104,20,10.61,2.39,0.33,2.57,NA,144,3.87,57.8,0.34,9.6,29.3,361,"winter",1,2004,82
"1521","A067291818",-0.421742923344662,7.5,9,2003,"autumn",21168000,0,246,"M",21.3,"chocolate",5,4,"39D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1522","A067292638",-0.476225717932018,7.3,10,2003,"autumn",24192000,0,281,"M",22.2,"sand",4,5,"44C",29.1,141,20,103,1.9,85,17,9.18,1.43,0.41,2.2,NA,119,3.23,51,0.26,6.4,22.2,313,"autumn",11,2003,65
"1523","A067292795",-0.436692597664054,8.2,12,2003,"winter",29030400,0,337,"M",29.2,"black",5,4,"52B",26.2,82,20,118,1.8,94,NA,7.67,1.1,0.48,2.26,NA,126,2.95,45.8,0.24,9,29.2,375,"winter",1,2004,70
"1524","A067292874",-0.518589135875288,7.6,12,2003,"winter",27216000,0,316,"F",21.4,"black",4,1,"49F",29.5,85,18,178,1.89,89,NA,13.32,1.29,0.31,2.41,NA,120,2.93,49.1,0.15,6.1,21.4,361,"winter",1,2004,79
"1525","A067293358",-0.578657994737724,6.8,10,2003,"autumn",24192000,0,281,"F",18.1,"light.brown",6,3,"44F",30.1,88,10,129,1.93,87,NA,8.02,1.61,0.31,2.65,NA,120,3.46,50.3,0.2,6.9,18.1,313,"autumn",11,2003,64
"1526","A067294326",-0.394096669590277,7.5,9,2003,"autumn",21772800,0,253,"M",29.2,"albino",6,1,"40A",28.8,231,27,90,2.33,99,23,10.38,NA,0.76,2.58,NA,139,NA,NA,0.85,8.9,29.2,284,"autumn",10,2003,62
"1527","A067294370",-0.461967449155551,7.1,10,2003,"autumn",22982400,0,267,"F",20.7,"light.brown",7,2,"42E",28.9,127,22,91,2.12,90,18,9.25,1.49,0.41,2.66,NA,135,2.9,47.2,0.36,8.1,20.7,299,"autumn",11,2003,64
"1528","A067295328",-0.425968732272281,8,7,2004,"summer",45964800,0,533,"M",25.3,"chocolate",5,3,"80B",28.7,131,21,89,2.06,103,18,10.58,1.6,0.43,1.81,NA,138,2.94,50.4,0.58,8.6,25.3,564,"summer",8,2004,76
"1529","A067295564",-0.478280920246901,7.5,10,2003,"autumn",22982400,0,267,"F",21.7,"black",5,1,"42F",27.6,105,11,89,1.88,88,NA,5.44,1.11,0.29,3.13,NA,122,2.29,47.7,0.25,7.2,21.7,299,"autumn",11,2003,65
"1530","A067296011",-0.535278678735702,7.5,1,2004,"winter",30240000,0,351,"F",19.9,"chocolate",4,4,"54D",33.1,131,14,129,1.86,89,17,5.43,0.79,0.36,2.75,NA,121,3.09,51.5,NA,5.2,19.9,383,"winter",2,2004,64
"1531","A067296099",-0.48742414133719,7.7,6,2004,"summer",45360000,0,526,"F",21.9,"black",6,2,"79F",23.7,166,13,110,1.84,94,NA,5.18,1.35,0.43,2.1,NA,126,2.46,42.8,0.32,7.4,21.9,558,"summer",7,2004,72
"1532","A067296859",-0.440065607707721,7.1,12,2003,"winter",29030400,0,337,"F",21.2,"dark.brown",4,1,"52E",30.5,147,21,124,2.05,100,NA,7.47,NA,NA,NA,NA,137,NA,51.1,NA,7.6,21.2,376,"winter",1,2004,71
"1533","A067298634",-0.363152651999615,6.3,9,2003,"autumn",20563200,0,239,"F",20.3,"chocolate",3,1,"38G",NA,148,NA,86,1.9,91,NA,8.92,1.07,0.43,NA,NA,128,2.55,44.9,0.19,6.1,20.3,271,"autumn",10,2003,65
"1534","A067299070",-0.462774108151876,7.6,10,2003,"autumn",23587200,0,274,"F",22.8,"chocolate",5,2,"43E",27.5,105,22,104,2,94,21,11.03,1.44,0.39,2.11,NA,128,2.78,47.6,0.45,10.8,22.8,306,"autumn",11,2003,69
"1535","A067299835",-0.422364608003456,8,9,2003,"autumn",21168000,0,246,"M",26.5,"light.brown",3,3,"39A",NA,105,20,78,2.34,104,NA,8.99,2.26,0.36,3.13,NA,142,3.45,47.1,0.49,7.6,26.5,277,"autumn",10,2003,63
"1536","A067300011",-0.478392051476878,7.4,4,2004,"spring",37929600,0,440,"F",18.8,"chocolate",5,1,"71D",29.1,72,20,422,1.69,88,19,9.43,0.87,0.34,2.57,NA,119,2.93,45.5,0.64,7,18.8,NA,NA,NA,NA,77
"1537","A067301357",-0.394518706751483,7.2,10,2003,"autumn",24192000,0,281,"F",26.2,"chocolate",4,1,"44B",27.9,167,31,92,2.09,96,18,NA,1.48,0.39,2.61,NA,127,2.97,51.3,0.21,4.4,26.2,313,"autumn",11,2003,64
"1538","A067301616",-0.433003753220234,7.1,6,2004,"summer",45360000,0,526,"F",20.7,"dark.brown",6,2,"79F",29.1,150,22,94,2.07,98,NA,6.44,1.04,0.37,2.05,NA,135,2.12,47.8,0.34,8.5,20.7,558,"summer",7,2004,72
"1539","A067301776",-0.54207039575966,8.2,10,2003,"autumn",23587200,0,274,"M",25,"dark.brown",5,3,"43C",25.4,113,20,85,1.99,96,21,9.18,1.82,0.26,2.87,NA,133,3.14,47.7,0.24,7.8,25,305,"autumn",11,2003,69
"1540","A067301793",-0.524117817395886,7.8,12,2003,"winter",29030400,0,337,"F",21.4,"black",6,4,"52D",30,169,22,94,2.14,107,NA,7.74,1.29,0.28,2.3,NA,139,2.12,49.3,0.2,8.9,21.4,376,"winter",1,2004,71
"1541","A067302041",-0.505435604428132,7.8,1,2004,"winter",30240000,0,351,"M",20.9,"black",6,1,"54A",25.5,131,14,75,1.95,99,21,9.43,1.23,0.32,2.39,NA,131,2.52,46.2,0.74,6.4,20.9,382,"winter",2,2004,63
"1542","A067302081",-0.449229803819296,8.2,10,2003,"autumn",22377600,0,260,"M",26.8,"albino",4,3,"41B",22.9,99,22,64,2,94,22,10.32,2.37,0.51,2.45,9.9,129,3.49,NA,0.74,7.2,26.8,291,"autumn",11,2003,67
"1543","A067302541",-0.514594079875851,7.5,11,2003,"autumn",26611200,0,309,"M",26.7,"black",6,3,"48C",31.8,102,NA,NA,1.62,86,NA,6.44,0.96,0.41,2.32,NA,115,4.04,55.1,NA,6.5,26.7,354,"winter",1,2004,63
"1544","A067302818",-0.531336174401068,7.8,4,2004,"spring",37929600,0,440,"F",20.9,"light.brown",5,1,"71E",30.6,117,17,118,1.89,84,NA,6.72,1.54,0.65,2.78,NA,119,3.85,51.7,0.21,7.8,20.9,NA,NA,NA,NA,71
"1545","A067303053",-0.512184999267859,7.1,10,2003,"autumn",23587200,0,274,"F",18.6,"black",5,2,"43E",26.8,170,NA,NA,1.8,92,18,12.16,1.17,0.56,2.27,NA,124,2.87,44.8,NA,9.6,18.6,306,"autumn",11,2003,69
"1546","A067303587",-0.529168307827073,8.1,10,2003,"autumn",22377600,0,260,"F",22.7,"sand",6,3,"41F",27.2,163,39,232,1.88,97,NA,4.64,1.23,0.42,3.37,NA,129,2.56,47.1,0.23,8,22.7,292,"autumn",11,2003,68
"1547","A067303813",-0.435112111712151,8,5,2004,"spring",41731200,0,484,"M",26.9,"chocolate",6,5,"73A",27.8,116,21,88,2.08,94,19,10.59,1.66,0.32,2.61,NA,130,3.01,50.4,0.74,6.2,26.9,515,"summer",6,2004,71
"1548","A067303847",-0.40560132736846,7.6,7,2004,"summer",45964800,0,533,"M",27.4,"black",5,3,"80A",30.3,147,22,82,2.16,102,18,10.27,1.67,0.42,2.05,NA,137,3.07,55.1,0.96,7.5,27.4,564,"summer",8,2004,69
"1549","A067303857",-0.532405028123476,6.5,9,2003,"autumn",20563200,0,239,"F",17.8,"chocolate",3,1,"38G",NA,147,12,102,1.88,84,NA,10.68,1.12,0.43,2.67,NA,120,3.11,44.9,0.1,5.9,17.8,271,"autumn",10,2003,65
"1550","A067304542",-0.442169734566962,6.9,11,2003,"autumn",25401600,0,295,"F",18.8,"chocolate",6,3,"46F",30.2,164,25,125,2.13,95,19,11.42,1.83,0.38,2.24,NA,131,3.18,50.7,0.2,8.1,18.8,327,"winter",12,2003,69
"1551","A067304848",-0.454543431076344,7.1,10,2003,"autumn",22982400,0,267,"F",18.5,"black",5,1,"42F",26.2,123,18,88,1.98,85,18,10.03,1.2,0.3,2.8,NA,121,2.58,46.6,0.4,7.1,18.5,299,"autumn",11,2003,65
"1552","A067304885",-0.393254098277582,7.8,10,2003,"autumn",23587200,0,274,"M",29.1,"dark.brown",5,3,"43C",26,142,14,55,2.11,101,22,9.38,1.89,0.22,2.6,NA,139,2.7,46.1,0.43,6.4,29.1,305,"autumn",11,2003,69
"1553","A067305066",-0.441798249200421,7.4,10,2003,"autumn",24192000,0,281,"M",24.1,"chocolate",4,3,"44A",34.1,146,11,119,1.92,81,19,8.17,2.03,0.72,3.37,NA,111,4.99,58.5,0.15,6.1,24.1,313,"autumn",11,2003,64
"1554","A067305333",-0.464244990553643,7.2,10,2003,"autumn",23587200,0,274,"F",20.9,"light.brown",3,5,"43F",33.3,235,27,100,2.16,95,18,7.28,1.85,0.67,2.64,NA,132,3.84,56.9,NA,10,20.9,306,"autumn",11,2003,70
"1555","A067305352",-0.441145743433482,7.9,10,2003,"autumn",22377600,0,260,"M",26.4,"albino",4,3,"41B",27.7,71,35,78,1.99,93,22,6.96,2.33,0.6,3.07,NA,130,4.09,NA,0.68,9.7,26.4,291,"autumn",11,2003,67
"1556","A067305543",-0.472712135814607,7,12,2003,"winter",27216000,0,316,"F",19,"chocolate",4,2,"49G",33.9,62,21,162,1.9,89,NA,7.78,1.05,0.6,2.4,NA,121,3.76,54.4,NA,6.9,19,361,"winter",1,2004,79
"1557","A067306015",-0.335861694821652,7.9,4,2004,"spring",39916800,0,463,"M",28.7,"light.brown",4,3,"70A",27,40,27,158,2.26,90,NA,11.38,NA,NA,3.28,NA,125,NA,57.2,NA,NA,28.7,494,"spring",5,2004,71
"1558","A067306302",-0.488599617112116,7.3,1,2004,"winter",30844800,0,358,"F",19.1,"chocolate",4,5,"55G",27.6,162,11,109,1.78,85,18,6.3,0.88,0.35,NA,NA,119,2.54,48.5,NA,6.9,19.1,390,"winter",2,2004,64
"1559","A067306375",-0.452388899748648,6.9,10,2003,"autumn",22982400,0,267,"F",21,"light.brown",7,2,"42E",27.7,140,23,110,1.95,91,19,5.97,1.14,0.32,NA,NA,138,2.48,48.8,0.35,8.1,21,299,"autumn",11,2003,64
"1560","A067306573",-0.440393080700788,8.1,9,2003,"autumn",21168000,0,246,"F",24.4,"black",5,3,"39E",27.9,118,10,54,2.32,107,23,7.47,1.7,0.43,2.57,9.3,148,2.57,NA,0.43,6.6,24.4,278,"autumn",10,2003,64
"1561","A067306625",-0.362135178065811,8,4,2004,"spring",37929600,0,440,"M",27.7,"chocolate",5,1,"71C",29.5,67,41,100,2.08,97,23,11.02,NA,0.46,NA,NA,132,NA,53.2,0.77,7.5,27.7,501,"summer",6,2004,76
"1562","A067306626",-0.458411847357291,8.2,10,2003,"autumn",23587200,0,274,"M",27.4,"dark.brown",6,6,"43B",28.9,126,27,69,2.27,106,24,9.26,2.03,0.45,2.76,NA,141,3.48,50.5,0.84,8.6,27.4,305,"autumn",11,2003,65
"1563","A067306825",-0.51376048439828,8.2,4,2004,"spring",39916800,0,463,"F",25.7,"chocolate",4,1,"70G",27.8,160,16,70,1.94,94,19,11.93,1.18,0.36,NA,NA,128,2.31,47.1,0.32,6.4,25.7,495,"spring",5,2004,71
"1564","A067307590",-0.454593604877462,7.2,3,2004,"spring",35078400,0,407,"F",18,"chocolate",5,1,"62F",29.2,100,16,134,1.87,91,NA,8.68,NA,0.27,2.77,NA,124,2.48,47.4,NA,6,18,439,"spring",4,2004,64
"1565","A067308778",-0.389737524554744,7.8,4,2004,"spring",37929600,0,440,"M",28.3,"chocolate",5,1,"71C",30.6,70,28,125,2.02,97,21,7.44,1.96,0.45,2.63,NA,131,4.28,54.8,0.42,8.5,28.3,501,"summer",6,2004,76
"1566","A067308813",-0.384473243354101,6.4,2,2004,"winter",33264000,0,386,"F",19.4,"light.brown",4,1,"59F",27.3,228,49,312,2.05,93,17,10.79,1.23,0.61,3.03,NA,126,2.8,47,0.13,8.4,19.4,418,"spring",3,2004,65
"1567","A067309299",-0.563141925297593,8,12,2003,"winter",27216000,0,316,"F",23.4,"light.brown",4,4,"49H",30.5,95,21,120,1.96,95,NA,6.96,1.61,0.3,2.08,NA,130,2.98,51.9,0.25,7,23.4,361,"winter",1,2004,83
"1568","A067309323",-0.460087915420882,7.5,11,2003,"autumn",26006400,0,302,"M",24.9,"black",3,1,"47A",26.6,75,7,116,1.74,79,NA,5.22,1.3,0.5,2.57,NA,112,3.65,47.4,0.13,6.7,24.9,333,"winter",12,2003,63
"1569","A067309526",-0.416955593151841,7.7,1,2004,"winter",32054400,0,372,"M",25.4,"DBA.grey",4,1,"57A",27.1,103,20,79,2.12,96,17,9.67,1.69,0.36,NA,NA,133,3.09,NA,0.38,7.2,25.4,403,"winter",2,2004,63
"1570","A067310358",-0.415569496975755,8.1,4,2004,"spring",39916800,0,463,"M",28.2,"black",4,1,"70D",25.9,149,26,72,1.95,97,18,6.32,1.43,0.2,2.73,NA,134,2.45,47.1,0.39,6.2,28.2,494,"spring",5,2004,70
"1571","A067310562",-0.485165380388339,7.6,9,2003,"autumn",20563200,0,239,"F",21.3,"dark.brown",4,1,"38E",NA,127,15,94,2.17,92,NA,6.11,1.2,0.3,NA,NA,127,2.33,47.3,0.27,7.5,21.3,271,"autumn",10,2003,66
"1572","A067310570",-0.406024979546347,7.4,10,2003,"autumn",22377600,0,260,"M",25.5,"dark.brown",5,7,"41D",26.3,113,64,113,1.96,96,21,6.45,1.72,0.59,2.55,NA,134,3.34,NA,0.67,12.9,25.5,291,"autumn",11,2003,67
"1573","A067311866",-0.485304703773864,7.5,8,2003,"summer",18748800,0,218,"F",20.4,"black",4,2,"35H",29.3,156,NA,NA,2.01,97,18,5.01,1.49,0.53,3.1,NA,135,2.71,47.4,0.26,11.1,20.4,250,"autumn",9,2003,66
"1574","A067313019",-0.405350331794069,8.1,3,2004,"spring",36892800,0,428,"M",31.7,"black",6,1,"65A",31.2,81,26,108,1.98,95,NA,7.62,2.57,0.61,2.26,NA,128,4.99,58.5,0.1,7.9,31.7,466,"spring",4,2004,71
"1575","A067316112",-0.522503811595707,8.1,1,2004,"winter",32054400,0,372,"F",22.3,"chocolate",4,1,"57F",29.3,154,13,100,2.06,95,17,7.97,1.51,0.43,2.44,9.2,130,2.98,50.8,0.12,7.2,22.3,404,"winter",2,2004,66
"1576","A067317335",-0.369911285071794,7.5,3,2004,"spring",35683200,0,414,"M",28.2,"chocolate",5,4,"63B",26.7,67,30,90,2.18,102,17,9.22,1.82,0.5,2.32,NA,141,3.3,51,0.67,6.6,28.2,452,"spring",4,2004,71
"1577","A067320280",-0.43922832538776,7.9,2,2004,"winter",34473600,0,400,"M",23.3,"albino",6,2,"61A",24.7,137,16,70,1.96,95,NA,7.8,1.36,0.32,2.77,NA,131,2.37,47.1,0.55,6.6,23.3,431,"spring",3,2004,63
"1578","A067320288",-0.444452137966294,8,3,2004,"spring",36892800,0,428,"M",25.9,"albino",4,1,"65C",23.9,163,86,241,1.93,97,NA,6.58,1.81,0.44,2.29,NA,133,2.9,44.9,0.72,7.7,25.9,466,"spring",4,2004,70
"1579","A067320841",-0.477800370545149,8,9,2003,"autumn",19353600,0,225,"M",25.4,"lead",6,3,"36D",33.8,148,39,132,2.36,107,23,6.72,2.52,0.59,2.97,NA,144,3.91,58.8,0.38,11.3,25.4,256,"autumn",10,2003,66
"1580","A067320889",-0.422461369363368,7.8,2,2004,"winter",32659200,0,379,"M",28.4,"black",4,1,"58A",30.2,126,18,99,2.01,90,21,11.98,NA,0.41,NA,NA,125,3.88,53.8,0.23,7.5,28.4,411,"spring",3,2004,66
"1581","A083564373",-0.477207415712288,7.1,6,2004,"summer",44150400,0,512,"F",18.1,"black",6,1,"77G",26.5,109,24,105,2.03,89,NA,6.41,1.48,0.3,2.23,NA,125,2.8,46,0.45,5.5,18.1,544,"summer",7,2004,72
"1582","A083568891",-0.524276116826071,8.4,6,2004,"summer",43545600,0,505,"F",23.2,"light.brown",4,2,"76G",28.2,169,19,72,2.12,95,NA,6,1.72,0.48,NA,NA,129,2.91,49.5,0.34,8.7,23.2,537,"summer",7,2004,73
"1583","A083583043",-0.473825454631357,7.6,6,2004,"summer",43545600,0,505,"F",21.4,"light.brown",4,2,"76G",32.2,144,15,129,1.88,89,NA,6.08,1.62,0.63,2.46,NA,120,3.8,56.4,0.13,7.2,21.4,537,"summer",7,2004,73
"1584","A083583091",-0.514676261163044,7.8,6,2004,"summer",44150400,0,512,"F",21.3,"chocolate",6,1,"77G",26.6,96,19,74,2,92,NA,7.92,1.31,0.47,2.47,NA,125,2.64,45.1,0.13,8.7,21.3,544,"summer",7,2004,72
"1585","A083583382",-0.461827897231375,7.3,5,2004,"spring",42940800,0,498,"F",21.3,"dark.brown",4,3,"75F",21.4,40,41,401,1.51,88,NA,3.52,0.93,NA,3.01,NA,117,2.04,NA,0.28,6.3,21.3,NA,NA,NA,NA,71
"1586","A083595329",-0.507481418656379,8.2,6,2004,"summer",43545600,0,505,"F",23.6,"light.brown",4,2,"76G",28.6,170,16,88,1.94,93,17,6.11,1.56,0.62,2.47,NA,128,3.09,51.6,0.2,7.3,23.6,537,"summer",7,2004,73
"1587","A083609520",-0.549798309354286,8.1,6,2004,"summer",44150400,0,512,"F",20.2,"chocolate",6,1,"77G",28.8,87,21,134,1.76,83,NA,4.81,1.01,0.4,2.39,NA,114,3.25,49,NA,7,20.2,544,"summer",7,2004,72
"1588","A083611550",-0.400161468665996,7,5,2004,"spring",42940800,0,498,"F",22.6,"chocolate",4,2,"75E",31.2,107,19,95,2.18,92,18,9.37,1.53,0.36,2.18,NA,125,2.91,53.6,0.29,6.2,22.6,529,"summer",7,2004,72
"1589","A084121087",-0.534646231552126,8.7,5,2004,"spring",41731200,0,484,"F",21.2,"chocolate",4,4,"73D",27.4,115,69,117,1.91,97,17,11.45,1.7,0.65,1.78,NA,129,3.21,46.5,0.37,11.2,21.2,516,"summer",6,2004,72
"1590","A084123535",-0.396263940608446,8.2,5,2004,"spring",42336000,0,491,"M",31.6,"chocolate",6,1,"74A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1591","A084124115",-0.459473991837898,7.3,7,2004,"summer",47779200,0,554,"F",21,"black",5,1,"83G",34.9,100,NA,NA,1.94,90,NA,6.26,1.06,0.54,3.3,NA,124,4.11,57.3,NA,8,21,585,"summer",8,2004,71
